Area Type,Area Name,Date,Industry Title,Seasonally Adjusted (Y/N),Current Employment
County,Ventura County,10/1/2003,Specialty Trade Contractors,N,12400
County,Ventura County,10/1/2003,          Insurance Carriers and Related Activities,N,7500
County,Ventura County,10/1/2003,General Merchandise Retailers,N,6300
County,Ventura County,10/1/2003,Service-Providing,N,238500
County,Ventura County,10/1/2003,"Trade, Transportation, and Utilities",N,52900
County,Ventura County,10/1/2003,Chemical Manufacturing,N,2500
County,Ventura County,10/1/2003,Private Service Providing,N,193700
County,Ventura County,10/1/2003,      Professional and Business Services,N,42700
County,Ventura County,10/1/2003,Construction,N,17100
County,Ventura County,10/1/2003,Durable Goods,N,23800
County,Ventura County,10/1/2003,          Computer and Electronic Product Manufacturing,N,9400
County,Ventura County,10/1/2003,Real Estate and Rental and Leasing,N,4300
County,Ventura County,10/1/2003,"     Mining, Logging and Construction",N,17700
County,Ventura County,10/1/2003,Non-durable Goods,N,8100
County,Ventura County,10/1/2003,      Mining and Logging,N,600
County,Ventura County,10/1/2003,Manufacturing,N,31900
County,Ventura County,10/1/2003,Goods Producing,N,49600
County,Ventura County,10/1/2003,          Administrative and Support Services,N,19000
County,Ventura County,10/1/2003,Administrative and Support and Waste and Remediation Services,N,19800
County,Ventura County,10/1/2003,      Private Education and Health Services,N,28900
County,Ventura County,10/1/2003,Other Services,N,10400
County,Ventura County,10/1/2003,Federal Government,N,7800
County,Ventura County,10/1/2003,"        Professional, Scientific, and Technical Services",N,13700
County,Ventura County,10/1/2003,          Federal Government excluding Department of Defense,N,2400
County,Ventura County,10/1/2003,Department of Defense,N,5400
County,Ventura County,10/1/2003,      Leisure and Hospitality,N,27900
County,Ventura County,10/1/2003,"Total, All Industries",N,306700
County,Ventura County,10/1/2003,Total Farm,N,18600
County,Ventura County,10/1/2003,        Accommodation and Food Services,N,23400
County,Ventura County,10/1/2003,Government,N,44800
County,Ventura County,10/1/2003,Total Private,N,243300
County,Ventura County,10/1/2003,Local Government Educational Services,N,20400
County,Ventura County,10/1/2003,Total Nonfarm,N,288100
County,Ventura County,10/1/2003,Local Government,N,34700
County,Ventura County,10/1/2003,City Government,N,4300
County,Ventura County,10/1/2003,State Government Educational Services,N,500
County,Ventura County,10/1/2003,State Government Excluding Education,N,1800
County,Ventura County,10/1/2003,Local Government excluding Educational Services,N,14300
County,Ventura County,10/1/2003,Total State and Local Government,N,37000
County,Ventura County,10/1/2003,State Government,N,2300
County,Ventura County,10/1/2003,County Government,N,8200
County,Ventura County,10/1/2003,Special Districts plus Tribes,N,1800
County,Ventura County,10/1/2003,Management of Companies and Enterprises,N,9200
County,Ventura County,10/1/2003,Employment Services,N,8000
County,Ventura County,10/1/2003,Total Nonfarm,Y,286900
County,Ventura County,11/1/2003,          Food and Beverage Retailers,N,6600
County,Ventura County,11/1/2003,Wholesale Trade,N,11600
County,Ventura County,11/1/2003,"        Transportation, Warehousing, and Utilities",N,5700
County,Ventura County,11/1/2003,        Finance and Insurance,N,19400
County,Ventura County,11/1/2003,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,11000
County,Ventura County,11/1/2003,      Information,N,7200
County,Ventura County,11/1/2003,      Financial Activities,N,23700
County,Ventura County,11/1/2003,          Transportation and Warehousing,N,4800
County,Ventura County,11/1/2003,Specialty Trade Contractors,N,12100
County,Ventura County,11/1/2003,Retail Trade,N,35900
County,Ventura County,11/1/2003,          Insurance Carriers and Related Activities,N,7500
County,Ventura County,11/1/2003,General Merchandise Retailers,N,6800
County,Ventura County,11/1/2003,Goods Producing,N,49500
County,Ventura County,11/1/2003,"Trade, Transportation, and Utilities",N,53200
County,Ventura County,11/1/2003,Service-Providing,N,239600
County,Ventura County,11/1/2003,Private Service Providing,N,194400
County,Ventura County,11/1/2003,Chemical Manufacturing,N,2400
County,Ventura County,11/1/2003,          Computer and Electronic Product Manufacturing,N,9400
County,Ventura County,11/1/2003,Durable Goods,N,23900
County,Ventura County,11/1/2003,Construction,N,17000
County,Ventura County,11/1/2003,      Professional and Business Services,N,42900
County,Ventura County,11/1/2003,Real Estate and Rental and Leasing,N,4300
County,Ventura County,11/1/2003,Non-durable Goods,N,8000
County,Ventura County,11/1/2003,"     Mining, Logging and Construction",N,17600
County,Ventura County,11/1/2003,Manufacturing,N,31900
County,Ventura County,11/1/2003,      Mining and Logging,N,600
County,Ventura County,11/1/2003,          Administrative and Support Services,N,19100
County,Ventura County,11/1/2003,Administrative and Support and Waste and Remediation Services,N,19800
County,Ventura County,11/1/2003,      Private Education and Health Services,N,29000
County,Ventura County,11/1/2003,Federal Government,N,7700
County,Ventura County,11/1/2003,Other Services,N,10300
County,Ventura County,11/1/2003,"        Professional, Scientific, and Technical Services",N,13900
County,Ventura County,11/1/2003,Department of Defense,N,5400
County,Ventura County,11/1/2003,          Federal Government excluding Department of Defense,N,2300
County,Ventura County,11/1/2003,      Leisure and Hospitality,N,28100
County,Ventura County,11/1/2003,Government,N,45200
County,Ventura County,11/1/2003,        Accommodation and Food Services,N,23500
County,Ventura County,11/1/2003,Total Farm,N,17000
County,Ventura County,11/1/2003,"Total, All Industries",N,306100
County,Ventura County,11/1/2003,Total Private,N,243900
County,Ventura County,11/1/2003,Total Nonfarm,N,289100
County,Ventura County,11/1/2003,State Government Educational Services,N,500
County,Ventura County,11/1/2003,Local Government excluding Educational Services,N,14300
County,Ventura County,11/1/2003,State Government Excluding Education,N,1800
County,Ventura County,11/1/2003,Local Government Educational Services,N,20900
County,Ventura County,11/1/2003,City Government,N,4300
County,Ventura County,11/1/2003,Local Government,N,35200
County,Ventura County,11/1/2003,State Government,N,2300
County,Ventura County,11/1/2003,Total State and Local Government,N,37500
County,Ventura County,11/1/2003,Employment Services,N,8100
County,Ventura County,11/1/2003,Management of Companies and Enterprises,N,9200
County,Ventura County,11/1/2003,Special Districts plus Tribes,N,1800
County,Ventura County,11/1/2003,County Government,N,8200
County,Ventura County,11/1/2003,Total Nonfarm,Y,287300
County,Ventura County,12/1/2003,Wholesale Trade,N,11700
County,Ventura County,12/1/2003,          Food and Beverage Retailers,N,6700
County,Ventura County,12/1/2003,"        Transportation, Warehousing, and Utilities",N,5700
County,Ventura County,12/1/2003,        Finance and Insurance,N,19500
County,Ventura County,12/1/2003,          Transportation and Warehousing,N,4700
County,Ventura County,12/1/2003,      Financial Activities,N,23700
County,Ventura County,12/1/2003,      Information,N,7200
County,Ventura County,12/1/2003,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,11100
County,Ventura County,12/1/2003,Retail Trade,N,37300
County,Ventura County,12/1/2003,Specialty Trade Contractors,N,11900
County,Ventura County,12/1/2003,          Insurance Carriers and Related Activities,N,7400
County,Ventura County,12/1/2003,General Merchandise Retailers,N,7400
County,Ventura County,12/1/2003,Goods Producing,N,49100
County,Ventura County,12/1/2003,Service-Providing,N,240300
County,Ventura County,12/1/2003,"Trade, Transportation, and Utilities",N,54700
County,Ventura County,12/1/2003,Chemical Manufacturing,N,2500
County,Ventura County,12/1/2003,Private Service Providing,N,196500
County,Ventura County,12/1/2003,      Professional and Business Services,N,43300
County,Ventura County,12/1/2003,Construction,N,16800
County,Ventura County,12/1/2003,Durable Goods,N,23900
County,Ventura County,12/1/2003,          Computer and Electronic Product Manufacturing,N,9400
County,Ventura County,12/1/2003,Real Estate and Rental and Leasing,N,4200
County,Ventura County,12/1/2003,"     Mining, Logging and Construction",N,17400
County,Ventura County,12/1/2003,Non-durable Goods,N,7800
County,Ventura County,12/1/2003,      Mining and Logging,N,600
County,Ventura County,12/1/2003,Manufacturing,N,31700
County,Ventura County,12/1/2003,          Administrative and Support Services,N,19500
County,Ventura County,12/1/2003,Administrative and Support and Waste and Remediation Services,N,20100
County,Ventura County,12/1/2003,Other Services,N,10300
County,Ventura County,12/1/2003,Federal Government,N,7800
County,Ventura County,12/1/2003,"        Professional, Scientific, and Technical Services",N,14100
County,Ventura County,12/1/2003,          Federal Government excluding Department of Defense,N,2400
County,Ventura County,12/1/2003,Department of Defense,N,5400
County,Ventura County,12/1/2003,      Leisure and Hospitality,N,28100
County,Ventura County,12/1/2003,Total Farm,N,15200
County,Ventura County,12/1/2003,        Accommodation and Food Services,N,23500
County,Ventura County,12/1/2003,Government,N,43800
County,Ventura County,12/1/2003,Total Private,N,245600
County,Ventura County,12/1/2003,Total Nonfarm,N,289400
County,Ventura County,12/1/2003,"Total, All Industries",N,304600
County,Ventura County,12/1/2003,      Private Education and Health Services,N,29200
County,Ventura County,12/1/2003,State Government Educational Services,N,500
County,Ventura County,12/1/2003,State Government Excluding Education,N,1800
County,Ventura County,12/1/2003,Local Government excluding Educational Services,N,14300
County,Ventura County,12/1/2003,Local Government Educational Services,N,19400
County,Ventura County,12/1/2003,Local Government,N,33700
County,Ventura County,12/1/2003,City Government,N,4300
County,Ventura County,12/1/2003,Total State and Local Government,N,36000
County,Ventura County,12/1/2003,State Government,N,2300
County,Ventura County,12/1/2003,County Government,N,8300
County,Ventura County,12/1/2003,Special Districts plus Tribes,N,1700
County,Ventura County,12/1/2003,Management of Companies and Enterprises,N,9100
County,Ventura County,12/1/2003,Employment Services,N,8100
County,Ventura County,12/1/2003,Total Nonfarm,Y,285900
County,Ventura County,01/1/2004,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,11000
County,Ventura County,01/1/2004,Real Estate and Rental and Leasing,N,4100
County,Ventura County,01/1/2004,          Insurance Carriers and Related Activities,N,7400
County,Ventura County,01/1/2004,      Financial Activities,N,23500
County,Ventura County,01/1/2004,      Professional and Business Services,N,42200
County,Ventura County,01/1/2004,Retail Trade,N,35100
County,Ventura County,01/1/2004,General Merchandise Retailers,N,6500
County,Ventura County,01/1/2004,          Transportation and Warehousing,N,4700
County,Ventura County,01/1/2004,      Information,N,7100
County,Ventura County,01/1/2004,        Finance and Insurance,N,19400
County,Ventura County,01/1/2004,Wholesale Trade,N,11600
County,Ventura County,01/1/2004,          Food and Beverage Retailers,N,6600
County,Ventura County,01/1/2004,"        Transportation, Warehousing, and Utilities",N,5600
County,Ventura County,01/1/2004,Local Government Educational Services,N,19000
County,Ventura County,01/1/2004,County Government,N,8200
